,region,year,policy,consumer,fuel,resid_exp_2020USD,resid_exp_2020USD_total,fuel_exp_share
4139,Australia_NZ,2035,ref,d9,modern,3824837550.5642934,3827015598.9712296,0.9994308754823154
4140,Australia_NZ,2040,ndc,d1,TradBio,14143980.09721957,1274422717.761318,0.011098342724198474
4141,Australia_NZ,2040,ndc,d1,coal,1624277.418247,1274422717.761318,0.0012745201381063305
4142,Australia_NZ,2040,ndc,d1,modern,1258654460.2458515,1274422717.761318,0.9876271371376952
4143,Australia_NZ,2040,ndc,d10,TradBio,1191730.81545344,5282814728.508536,0.00022558633544771193
4144,Australia_NZ,2040,ndc,d10,coal,0.0,5282814728.508536,0.0
4145,Australia_NZ,2040,ndc,d10,modern,5281622997.693083,5282814728.508536,0.9997744136645522
4146,Australia_NZ,2040,ndc,d2,TradBio,9053400.670993183,1928154818.045475,0.00469537019862876
4147,Australia_NZ,2040,ndc,d2,coal,1207721.58851968,1928154818.045475,0.0006263613156042723
4148,Australia_NZ,2040,ndc,d2,modern,1917893695.785962,1928154818.045475,0.9946782684857669
4149,Australia_NZ,2040,ndc,d3,TradBio,7090311.2532979995,2340144215.5090055,0.0030298608121276764
4150,Australia_NZ,2040,ndc,d3,coal,1038286.17832658,2340144215.5090055,0.00044368469748380104
4151,Australia_NZ,2040,ndc,d3,modern,2332015618.077381,2340144215.5090055,0.9965264544903886
4152,Australia_NZ,2040,ndc,d4,TradBio,5808804.831203131,2708026823.100473,0.0021450322358891986
4153,Australia_NZ,2040,ndc,d4,coal,913199.29795064,2708026823.100473,0.0003372194433824331
4154,Australia_NZ,2040,ndc,d4,modern,2701304818.971319,2708026823.100473,0.9975177483207284
4155,Australia_NZ,2040,ndc,d5,TradBio,4869390.812595619,3043381090.8719387,0.0015999937790244082
4156,Australia_NZ,2040,ndc,d5,coal,812939.58550846,3043381090.8719387,0.0002671172492813084
4157,Australia_NZ,2040,ndc,d5,modern,3037698760.473835,3043381090.8719387,0.9981328889716944
4158,Australia_NZ,2040,ndc,d6,TradBio,4086158.366701552,3373284081.9823666,0.001211329454440805
4159,Australia_NZ,2040,ndc,d6,coal,723641.86858542,3373284081.9823666,0.0002145214725467651
4160,Australia_NZ,2040,ndc,d6,modern,3368474281.74708,3373284081.9823666,0.9985741490730125
4161,Australia_NZ,2040,ndc,d7,TradBio,3397677.268246467,3707161210.169183,0.0009165172690430175
4162,Australia_NZ,2040,ndc,d7,coal,637397.49288004,3707161210.169183,0.00017193681546181025
4163,Australia_NZ,2040,ndc,d7,modern,3703126135.4080563,3707161210.169183,0.9989115459154951
4164,Australia_NZ,2040,ndc,d8,TradBio,2739175.270369117,4067306893.2887316,0.0006734616644957132
4165,Australia_NZ,2040,ndc,d8,coal,548199.8855051199,4067306893.2887316,0.0001347820314246949
4166,Australia_NZ,2040,ndc,d8,modern,4064019518.1328573,4067306893.2887316,0.9991917563040796
4167,Australia_NZ,2040,ndc,d9,TradBio,2160418.5256844517,4503897088.756558,0.0004796775954489899
4168,Australia_NZ,2040,ndc,d9,coal,450993.5142806,4503897088.756558,0.0001001340628777801
4169,Australia_NZ,2040,ndc,d9,modern,4501285676.716594,4503897088.756558,0.9994201883416733
4170,Australia_NZ,2040,ndl,d1,TradBio,14143980.09721957,1313802277.9147358,0.010765683950304049
4171,Australia_NZ,2040,ndl,d1,coal,2165443.0510460003,1313802277.9147358,0.0016482259830474543
4172,Australia_NZ,2040,ndl,d1,modern,1297492854.7664704,1313802277.9147358,0.9875860900666487
4173,Australia_NZ,2040,ndl,d10,TradBio,1191730.81545344,5538195062.668603,0.0002151839727507177
4174,Australia_NZ,2040,ndl,d10,coal,0.0,5538195062.668603,0.0
4175,Australia_NZ,2040,ndl,d10,modern,5537003331.853149,5538195062.668603,0.9997848160272492
4176,Australia_NZ,2040,ndl,d2,TradBio,9053400.670993183,2001203208.1049802,0.004523978691582356
4177,Australia_NZ,2040,ndl,d2,coal,1610102.0010982403,2001203208.1049802,0.000804566969799589
4178,Australia_NZ,2040,ndl,d2,modern,1990539705.4328887,2001203208.1049802,0.994671454338618
4179,Australia_NZ,2040,ndl,d3,TradBio,7090311.2532979995,2450803566.5539293,0.0028930557104042713
4180,Australia_NZ,2040,ndl,d3,coal,1384215.2606424403,2450803566.5539293,0.0005648005737925308
4181,Australia_NZ,2040,ndl,d3,modern,2442329040.039989,2450803566.5539293,0.9965421437158032
4182,Australia_NZ,2040,ndl,d4,TradBio,5808804.831203131,2840449690.5785007,0.002045030000168769
4183,Australia_NZ,2040,ndl,d4,coal,1217452.78962352,2840449690.5785007,0.00042861269244151524
4184,Australia_NZ,2040,ndl,d4,modern,2833423432.957674,2840449690.5785007,0.9975263573073897
4185,Australia_NZ,2040,ndl,d5,TradBio,4869390.812595619,3191943727.982748,0.001525525268477395
4186,Australia_NZ,2040,ndl,d5,coal,1083789.23242028,3191943727.982748,0.00033953895330893436
4187,Australia_NZ,2040,ndl,d5,modern,3185990547.9377317,3191943727.982748,0.9981349357782136
4188,Australia_NZ,2040,ndl,d6,TradBio,4086158.366701552,3537644511.3226514,0.0011550505862370616
4189,Australia_NZ,2040,ndl,d6,coal,964739.91337356,3537644511.3226514,0.0002727068562954235
4190,Australia_NZ,2040,ndl,d6,modern,3532593613.042577,3537644511.3226514,0.9985722425574677
4191,Australia_NZ,2040,ndl,d7,TradBio,3397677.268246467,3887421591.3844824,0.0008740182119110997
4192,Australia_NZ,2040,ndl,d7,coal,849761.2268727202,3887421591.3844824,0.000218592505828544
4193,Australia_NZ,2040,ndl,d7,modern,3883174152.8893633,3887421591.3844824,0.9989073892822604
4194,Australia_NZ,2040,ndl,d8,TradBio,2739175.270369117,4264609990.0377846,0.0006423038160037814
4195,Australia_NZ,2040,ndl,d8,coal,730845.3711881601,4264609990.0377846,0.00017137449213302735
4196,Australia_NZ,2040,ndl,d8,modern,4261139969.3962274,4264609990.0377846,0.9991863216918632
4197,Australia_NZ,2040,ndl,d9,TradBio,2160418.5256844517,4724510283.910448,0.000457278828038932
4198,Australia_NZ,2040,ndl,d9,coal,601252.4465308001,4724510283.910448,0.00012726238496683874
4199,Australia_NZ,2040,ndl,d9,modern,4721748612.938233,4724510283.910448,0.9994154587869943
4200,Australia_NZ,2040,ref,d1,TradBio,14143980.09721957,1187248597.091024,0.011913242207129077
4201,Australia_NZ,2040,ref,d1,coal,670435.3303560002,1187248597.091024,0.0005646966709404326
4202,Australia_NZ,2040,ref,d1,modern,1172434181.6634483,1187248597.091024,0.9875220611219305
4203,Australia_NZ,2040,ref,d10,TradBio,1191730.81545344,4531146314.624777,0.0002630086809615917
4204,Australia_NZ,2040,ref,d10,coal,0.0,4531146314.624777,0.0
4205,Australia_NZ,2040,ref,d10,modern,4529954583.809323,4531146314.624777,0.9997369913190384
4206,Australia_NZ,2040,ref,d2,TradBio,9053400.670993183,1767264428.370844,0.0051228330778654765
4207,Australia_NZ,2040,ref,d2,coal,498498.10942464013,1767264428.370844,0.0002820733000800461
4208,Australia_NZ,2040,ref,d2,modern,1757712529.590426,1767264428.370844,0.9945950936220544
4209,Australia_NZ,2040,ref,d3,TradBio,7090311.2532979995,2129551148.7153192,0.0033294862429462317
4210,Australia_NZ,2040,ref,d3,coal,428562.09730584006,2129551148.7153192,0.00020124527065920722
4211,Australia_NZ,2040,ref,d3,modern,2122032275.3647153,2129551148.7153192,0.9964692684863946
4212,Australia_NZ,2040,ref,d4,TradBio,5808804.831203131,2438593588.6949005,0.0023820307156273294
4213,Australia_NZ,2040,ref,d4,coal,376931.34567072,2438593588.6949005,0.00015456915306352793
4214,Australia_NZ,2040,ref,d4,modern,2432407852.518027,2438593588.6949005,0.9974634001313092
4215,Australia_NZ,2040,ref,d5,TradBio,4869390.812595619,2713056030.716233,0.0017947992070440671
4216,Australia_NZ,2040,ref,d5,coal,0.0,2713056030.716233,0.0
4217,Australia_NZ,2040,ref,d5,modern,2708186639.903637,2713056030.716233,0.9982052007929558
4218,Australia_NZ,2040,ref,d6,TradBio,4086158.366701552,2979694535.690102,0.0013713346511726213
4219,Australia_NZ,2040,ref,d6,coal,0.0,2979694535.690102,0.0
4220,Australia_NZ,2040,ref,d6,modern,2975608377.3234005,2979694535.690102,0.9986286653488273
4221,Australia_NZ,2040,ref,d7,TradBio,3397677.268246467,3245358920.0177994,0.0010469342072733923
4222,Australia_NZ,2040,ref,d7,coal,0.0,3245358920.0177994,0.0
4223,Australia_NZ,2040,ref,d7,modern,3241961242.7495527,3245358920.0177994,0.9989530657927266
4224,Australia_NZ,2040,ref,d8,TradBio,2739175.270369117,3527462868.6242785,0.0007765284490258587
4225,Australia_NZ,2040,ref,d8,coal,0.0,3527462868.6242785,0.0
4226,Australia_NZ,2040,ref,d8,modern,3524723693.3539095,3527462868.6242785,0.9992234715509741
4227,Australia_NZ,2040,ref,d9,TradBio,2160418.5256844517,3870671590.785639,0.0005581508208620579
4228,Australia_NZ,2040,ref,d9,coal,0.0,3870671590.785639,0.0
4229,Australia_NZ,2040,ref,d9,modern,3868511172.2599545,3870671590.785639,0.9994418491791379
4230,Australia_NZ,2045,ndc,d1,TradBio,13898450.545847392,1308278452.729612,0.010623465147537554
4231,Australia_NZ,2045,ndc,d1,coal,2004655.961946,1308278452.729612,0.0015322853921223385
4232,Australia_NZ,2045,ndc,d1,modern,1292375346.2218187,1308278452.729612,0.9878442494603401
4233,Australia_NZ,2045,ndc,d10,TradBio,1182157.87539264,5357140059.055103,0.00022066958533116082
4234,Australia_NZ,2045,ndc,d10,coal,0.0,5357140059.055103,0.0
4235,Australia_NZ,2045,ndc,d10,modern,5355957901.17971,5357140059.055103,0.9997793304146688
4236,Australia_NZ,2045,ndc,d2,TradBio,8703342.306354577,1987444378.3694606,0.0043791627081885805
4237,Australia_NZ,2045,ndc,d2,coal,1490549.7395942402,1987444378.3694606,0.0007499831219513762
4238,Australia_NZ,2045,ndc,d2,modern,1977250486.3235116,1987444378.3694606,0.99487085416986
4239,Australia_NZ,2045,ndc,d3,TradBio,6790004.49380058,2412700959.979028,0.0028142752070938787
4240,Australia_NZ,2045,ndc,d3,coal,1281435.3965684401,2412700959.979028,0.000531120689146482
4241,Australia_NZ,2045,ndc,d3,modern,2404629520.0886593,2412700959.979028,0.9966546041037597
4242,Australia_NZ,2045,ndc,d4,TradBio,5563183.521195798,2785942974.7430663,0.0019968763078177733
4243,Australia_NZ,2045,ndc,d4,coal,1127055.26563152,2785942974.7430663,0.0004045507305243614
4244,Australia_NZ,2045,ndc,d4,modern,2779252735.9562387,2785942974.7430663,0.9975985729616578
4245,Australia_NZ,2045,ndc,d5,TradBio,4650305.10142575,3128537265.22003,0.0014864151222116558
4246,Australia_NZ,2045,ndc,d5,coal,1003316.4091822798,3128537265.22003,0.0003206982446193482
4247,Australia_NZ,2045,ndc,d5,modern,3122883643.709422,3128537265.22003,0.9981928866331691
4248,Australia_NZ,2045,ndc,d6,TradBio,3889928.388756643,3464299897.174727,0.0011228613296236372
4249,Australia_NZ,2045,ndc,d6,coal,893106.66384756,3464299897.174727,0.0002578029299876502
4250,Australia_NZ,2045,ndc,d6,modern,3459516862.122123,3464299897.174727,0.9986193357403887
4251,Australia_NZ,2045,ndc,d7,TradBio,3241046.888922313,3792777510.5800047,0.0008545312452105004
4252,Australia_NZ,2045,ndc,d7,coal,786665.3010607199,3792777510.5800047,0.00020741140203091435
4253,Australia_NZ,2045,ndc,d7,modern,3788749798.3900213,3792777510.5800047,0.9989380573527585
4254,Australia_NZ,2045,ndc,d8,TradBio,2597546.7453130865,4162047899.8647985,0.0006241030396112131
4255,Australia_NZ,2045,ndc,d8,coal,676579.1092521601,4162047899.8647985,0.00016255918373119595
4256,Australia_NZ,2045,ndc,d8,modern,4158773774.010233,4162047899.8647985,0.9992133377766576
4257,Australia_NZ,2045,ndc,d9,TradBio,2143064.3071105615,4588182078.715418,0.00046708353555806765
4258,Australia_NZ,2045,ndc,d9,coal,556608.6353508,4588182078.715418,0.00012131354549613628
4259,Australia_NZ,2045,ndc,d9,modern,4585482405.772957,4588182078.715418,0.9994116029189458
4260,Australia_NZ,2045,ndl,d1,TradBio,13898450.545847392,1333013008.2949789,0.010426342773372127
4261,Australia_NZ,2045,ndl,d1,coal,2575496.959442,1333013008.2949789,0.0019320868914372029
4262,Australia_NZ,2045,ndl,d1,modern,1316539060.7896895,1333013008.2949789,0.9876415703351907
4263,Australia_NZ,2045,ndl,d10,TradBio,1182157.87539264,5474509921.553043,0.0002159385757505903
4264,Australia_NZ,2045,ndl,d10,coal,0.0,5474509921.553043,0.0
4265,Australia_NZ,2045,ndl,d10,modern,5473327763.67765,5474509921.553043,0.9997840614242494
4266,Australia_NZ,2045,ndl,d2,TradBio,8703342.306354577,2026319341.8867655,0.004295148413403901
4267,Australia_NZ,2045,ndl,d2,coal,1914995.08898048,2026319341.8867655,0.0009450608546219432
4268,Australia_NZ,2045,ndl,d2,modern,2015701004.4914303,2026319341.8867655,0.9947597907319741
4269,Australia_NZ,2045,ndl,d3,TradBio,6790004.49380058,2465736884.0239363,0.002753742517214446
4270,Australia_NZ,2045,ndl,d3,coal,1646333.84991388,2465736884.0239363,0.0006676843180555262
4271,Australia_NZ,2045,ndl,d3,modern,2457300545.6802216,2465736884.0239363,0.99657857316473
4272,Australia_NZ,2045,ndl,d4,TradBio,5563183.521195798,2849838514.745189,0.0019521048271372722
4273,Australia_NZ,2045,ndl,d4,coal,1447992.80517904,2849838514.745189,0.0005080964404428749
4274,Australia_NZ,2045,ndl,d4,modern,2842827338.418814,2849838514.745189,0.9975397987324198
4275,Australia_NZ,2045,ndl,d5,TradBio,4650305.10142575,3199983957.5770483,0.0014532276295993842
4276,Australia_NZ,2045,ndl,d5,coal,1289018.37036356,3199983957.5770483,0.00040282026018017105
4277,Australia_NZ,2045,ndl,d5,modern,3194044634.105259,3199983957.5770483,0.9981439521102204
4278,Australia_NZ,2045,ndl,d6,TradBio,3889928.388756643,3543066523.3368216,0.0010978987730360622
4279,Australia_NZ,2045,ndl,d6,coal,1147425.56371812,3543066523.3368216,0.0003238509794158443
4280,Australia_NZ,2045,ndl,d6,modern,3538029169.3843465,3543066523.3368216,0.998578250247548
4281,Australia_NZ,2045,ndl,d7,TradBio,3241046.888922313,3878613819.086381,0.000835619899298392
4282,Australia_NZ,2045,ndl,d7,coal,1010674.2151474399,3878613819.086381,0.00026057613938618596
4283,Australia_NZ,2045,ndl,d7,modern,3874362097.982311,3878613819.086381,0.9989038039613153
4284,Australia_NZ,2045,ndl,d8,TradBio,2597546.7453130865,4255695641.2405005,0.0006103694822865488
4285,Australia_NZ,2045,ndl,d8,coal,869240.1448323202,4255695641.2405005,0.00020425336257809634
4286,Australia_NZ,2045,ndl,d8,modern,4252228854.350355,4255695641.2405005,0.9991853771551353
4287,Australia_NZ,2045,ndl,d9,TradBio,2143064.3071105615,4690605850.628611,0.0004568843290943662
4288,Australia_NZ,2045,ndl,d9,coal,715107.1680916,4690605850.628611,0.00015245518188141197
4289,Australia_NZ,2045,ndl,d9,modern,4687747679.153409,4690605850.628611,0.9993906604890244
4290,Australia_NZ,2045,ref,d1,TradBio,13898450.545847392,1220021564.5079465,0.01139197121606031
4291,Australia_NZ,2045,ref,d1,coal,673270.1784512,1220021564.5079465,0.0005518510475859828
4292,Australia_NZ,2045,ref,d1,modern,1205449843.783648,1220021564.5079465,0.9880561777363538
4293,Australia_NZ,2045,ref,d10,TradBio,1182157.87539264,4590271036.523265,0.0002575355280737459
4294,Australia_NZ,2045,ref,d10,coal,0.0,4590271036.523265,0.0
4295,Australia_NZ,2045,ref,d10,modern,4589088878.647872,4590271036.523265,0.9997424644719262
4296,Australia_NZ,2045,ref,d2,TradBio,8703342.306354577,1822536019.0062032,0.004775402085661032
4297,Australia_NZ,2045,ref,d2,coal,500605.94347212795,1822536019.0062032,0.000274675473215119
4298,Australia_NZ,2045,ref,d2,modern,1813332070.7563765,1822536019.0062032,0.9949499224411239
4299,Australia_NZ,2045,ref,d3,TradBio,6790004.49380058,2194610199.345218,0.003093945565288286
4300,Australia_NZ,2045,ref,d3,coal,430374.2160743679,2194610199.345218,0.00019610508335501857
4301,Australia_NZ,2045,ref,d3,modern,2187389820.6353436,2194610199.345218,0.9967099493513568
4302,Australia_NZ,2045,ref,d4,TradBio,5563183.521195798,2505746294.1432014,0.002220170307823617
4303,Australia_NZ,2045,ref,d4,coal,378525.1505597439,2505746294.1432014,0.00015106283961967282
4304,Australia_NZ,2045,ref,d4,modern,2499804585.471446,2505746294.1432014,0.9976287668525567
4305,Australia_NZ,2045,ref,d5,TradBio,4650305.10142575,2784906077.546716,0.0016698247524104311
4306,Australia_NZ,2045,ref,d5,coal,0.0,2784906077.546716,0.0
4307,Australia_NZ,2045,ref,d5,modern,2780255772.4452906,2784906077.546716,0.9983301752475896
4308,Australia_NZ,2045,ref,d6,TradBio,3889928.388756643,3054880894.533125,0.0012733486257084134
4309,Australia_NZ,2045,ref,d6,coal,0.0,3054880894.533125,0.0
4310,Australia_NZ,2045,ref,d6,modern,3050990966.144368,3054880894.533125,0.9987266513742915
4311,Australia_NZ,2045,ref,d7,TradBio,3241046.888922313,3314480679.8648024,0.000977844556045056
4312,Australia_NZ,2045,ref,d7,coal,0.0,3314480679.8648024,0.0
4313,Australia_NZ,2045,ref,d7,modern,3311239632.97588,3314480679.8648024,0.999022155443955
4314,Australia_NZ,2045,ref,d8,TradBio,2597546.7453130865,3602464085.6632147,0.0007210472286595683
4315,Australia_NZ,2045,ref,d8,coal,0.0,3602464085.6632147,0.0
4316,Australia_NZ,2045,ref,d8,modern,3599866538.917902,3602464085.6632147,0.9992789527713405
4317,Australia_NZ,2045,ref,d9,TradBio,2143064.3071105615,3934286867.965924,0.0005447148057656896
4318,Australia_NZ,2045,ref,d9,coal,0.0,3934286867.965924,0.0
4319,Australia_NZ,2045,ref,d9,modern,3932143803.6588135,3934286867.965924,0.9994552851942343
4320,Australia_NZ,2050,ndc,d1,TradBio,13597329.906480258,1345920194.2311664,0.010102627157806706
4321,Australia_NZ,2050,ndc,d1,coal,2464132.3872440006,1345920194.2311664,0.0018308161195631615
4322,Australia_NZ,2050,ndc,d1,modern,1329858731.9374423,1345920194.2311664,0.9880665567226303
4323,Australia_NZ,2050,ndc,d10,TradBio,1173186.2680288,5450968509.334894,0.00021522528813360317
4324,Australia_NZ,2050,ndc,d10,coal,0.0,5450968509.334894,0.0
4325,Australia_NZ,2050,ndc,d10,modern,5449795323.066865,5450968509.334894,0.9997847747118663
4326,Australia_NZ,2050,ndc,d2,TradBio,8430130.00319888,2056178574.5797222,0.004099901685300839
4327,Australia_NZ,2050,ndc,d2,coal,1832190.6391193601,2056178574.5797222,0.0008910659131315263
4328,Australia_NZ,2050,ndc,d2,modern,2045916253.937404,2056178574.5797222,0.9950090324015677
4329,Australia_NZ,2050,ndc,d3,TradBio,6542940.711384401,2499609619.6377177,0.002617585026070073
4330,Australia_NZ,2050,ndc,d3,coal,1575146.3207581602,2499609619.6377177,0.0006301569286593059
4331,Australia_NZ,2050,ndc,d3,modern,2491491532.6055756,2499609619.6377177,0.9967522580452708
4332,Australia_NZ,2050,ndc,d4,TradBio,5371468.89814073,2865933613.9948635,0.0018742474954447279
4333,Australia_NZ,2050,ndc,d4,coal,1385381.54924128,2865933613.9948635,0.0004833962456339587
4334,Australia_NZ,2050,ndc,d4,modern,2859176763.5474815,2865933613.9948635,0.9976423562589213
4335,Australia_NZ,2050,ndc,d5,TradBio,4477495.8072294295,3217350340.212931,0.0013916718211461855
4336,Australia_NZ,2050,ndc,d5,coal,1233281.1741519198,3217350340.212931,0.0003833220021883904
4337,Australia_NZ,2050,ndc,d5,modern,3211639563.2315497,3217350340.212931,0.9982250061766654
4338,Australia_NZ,2050,ndc,d6,TradBio,3752694.8762158006,3551683834.671715,0.0010565959840180047
4339,Australia_NZ,2050,ndc,d6,coal,1097810.84506584,3551683834.671715,0.00030909588132506496
4340,Australia_NZ,2050,ndc,d6,modern,3546833328.950433,3551683834.671715,0.9986343081346568
4341,Australia_NZ,2050,ndc,d7,TradBio,3109467.022437925,3890061872.622182,0.000799336135068186
4342,Australia_NZ,2050,ndc,d7,coal,966972.62925008,3890061872.622182,0.00024857512834320825
4343,Australia_NZ,2050,ndc,d7,modern,3885985432.970494,3890061872.622182,0.9989520887365886
4344,Australia_NZ,2050,ndc,d8,TradBio,2529266.4615696897,4266606037.83657,0.0005928052506230883
4345,Australia_NZ,2050,ndc,d8,coal,831654.17273024,4266606037.83657,0.0001949217165482519
4346,Australia_NZ,2050,ndc,d8,modern,4263245117.2022705,4266606037.83657,0.9992122730328288
4347,Australia_NZ,2050,ndc,d9,TradBio,2126800.20912579,4683557225.2283125,0.00045409933237702956
4348,Australia_NZ,2050,ndc,d9,coal,684185.9109112,4683557225.2283125,0.00014608253470797455
4349,Australia_NZ,2050,ndc,d9,modern,4680746239.108275,4683557225.2283125,0.999399818132915
4350,Australia_NZ,2050,ndl,d1,TradBio,13597329.906480258,1340172119.1578898,0.010145957905037058
4351,Australia_NZ,2050,ndl,d1,coal,3155095.389655,1340172119.1578898,0.0023542464020498612
4352,Australia_NZ,2050,ndl,d1,modern,1323419693.8617544,1340172119.1578898,0.9874997956929129
4353,Australia_NZ,2050,ndl,d10,TradBio,1173186.2680288,5377158562.515974,0.00021817959325340515
4354,Australia_NZ,2050,ndl,d10,coal,509579.5049979,5377158562.515974,9.476743136238624e-05
4355,Australia_NZ,2050,ndl,d10,modern,5375475796.742947,5377158562.515974,0.9996870529753841
4356,Australia_NZ,2050,ndl,d2,TradBio,8430130.00319888,2044746418.3167367,0.0041228241935930025
4357,Australia_NZ,2050,ndl,d2,coal,2345951.9741632007,2044746418.3167367,0.0011473070465600427
4358,Australia_NZ,2050,ndl,d2,modern,2033970336.339375,2044746418.3167367,0.9947298687598471
4359,Australia_NZ,2050,ndl,d3,TradBio,6542940.711384401,2483503150.9097853,0.0026345610670908616
4360,Australia_NZ,2050,ndl,d3,coal,2016830.3133317002,2483503150.9097853,0.0008120909017541902
4361,Australia_NZ,2050,ndl,d3,modern,2474943379.8850694,2483503150.9097853,0.996553348031155
4362,Australia_NZ,2050,ndl,d4,TradBio,5371468.89814073,2842706460.2113914,0.001889561575675771
4363,Australia_NZ,2050,ndl,d4,coal,1773853.9380236,2842706460.2113914,0.0006240017964752124
4364,Australia_NZ,2050,ndl,d4,modern,2835561137.375227,2842706460.2113914,0.997486436627849
4365,Australia_NZ,2050,ndl,d5,TradBio,4477495.8072294295,3177059580.4676104,0.001409320692239085
4366,Australia_NZ,2050,ndl,d5,coal,1579103.3658979,3177059580.4676104,0.0004970329721249616
4367,Australia_NZ,2050,ndl,d5,modern,3171002981.2944827,3177059580.4676104,0.9980936463356358
4368,Australia_NZ,2050,ndl,d6,TradBio,3752694.8762158006,3505271713.7745204,0.001070586015192201
4369,Australia_NZ,2050,ndl,d6,coal,1405646.0415483003,3505271713.7745204,0.0004010091531633886
4370,Australia_NZ,2050,ndl,d6,modern,3500113372.856756,3505271713.7745204,0.9985284048316444
4371,Australia_NZ,2050,ndl,d7,TradBio,3109467.022437925,3839043515.8535514,0.0008099587852018873
4372,Australia_NZ,2050,ndl,d7,coal,1238119.7131546002,3839043515.8535514,0.0003225073401855732
4373,Australia_NZ,2050,ndl,d7,modern,3834695929.117959,3839043515.8535514,0.9988675338746126
4374,Australia_NZ,2050,ndl,d8,TradBio,2529266.4615696897,4210411094.076357,0.0006007172233438498
4375,Australia_NZ,2050,ndl,d8,coal,1064856.8476888002,4210411094.076357,0.000252910422259468
4376,Australia_NZ,2050,ndl,d8,modern,4206816970.767098,4210411094.076357,0.9991463723543966
4377,Australia_NZ,2050,ndl,d9,TradBio,2126800.20912579,4621490791.756264,0.0004601978679519474
4378,Australia_NZ,2050,ndl,d9,coal,876037.2715190001,4621490791.756264,0.00018955729027560984
4379,Australia_NZ,2050,ndl,d9,modern,4618487954.2756195,4621490791.756264,0.9993502448417726
4380,Australia_NZ,2050,ref,d1,TradBio,13597329.906480258,1231921900.3645802,0.011037493450239182
4381,Australia_NZ,2050,ref,d1,coal,675819.3562813001,1231921900.3645802,0.0005485894487964661
4382,Australia_NZ,2050,ref,d1,modern,1217648751.1018186,1231921900.3645802,0.9884139171009644
4383,Australia_NZ,2050,ref,d10,TradBio,1173186.2680288,4582642633.263964,0.0002560064927413299
4384,Australia_NZ,2050,ref,d10,coal,0.0,4582642633.263964,0.0
4385,Australia_NZ,2050,ref,d10,modern,4581469446.995935,4582642633.263964,0.9997439935072588
4386,Australia_NZ,2050,ref,d2,TradBio,8430130.00319888,1848864173.2556057,0.0045596264588515095
4387,Australia_NZ,2050,ref,d2,coal,502501.3691326721,1848864173.2556057,0.00027178922951805244
4388,Australia_NZ,2050,ref,d2,modern,1839931541.883274,1848864173.2556057,0.9951685843116304
4389,Australia_NZ,2050,ref,d3,TradBio,6542940.711384401,2227609989.580347,0.002937202087434078
4390,Australia_NZ,2050,ref,d3,coal,432003.72595818207,2227609989.580347,0.00019393149069131532
4391,Australia_NZ,2050,ref,d3,modern,2220635045.1430044,2227609989.580347,0.9968688664218746
4392,Australia_NZ,2050,ref,d4,TradBio,5371468.89814073,2533380093.119668,0.0021202775346379895
4393,Australia_NZ,2050,ref,d4,coal,379958.346255656,2533380093.119668,0.00014998078941552183
4394,Australia_NZ,2050,ref,d4,modern,2527628665.875272,2533380093.119668,0.9977297416759465
4395,Australia_NZ,2050,ref,d5,TradBio,4477495.8072294295,2813252317.840111,0.0015915727781811802
4396,Australia_NZ,2050,ref,d5,coal,0.0,2813252317.840111,0.0
4397,Australia_NZ,2050,ref,d5,modern,2808774822.0328813,2813252317.840111,0.9984084272218188
4398,Australia_NZ,2050,ref,d6,TradBio,3752694.8762158006,3075381194.5933466,0.0012202373100327207
4399,Australia_NZ,2050,ref,d6,coal,0.0,3075381194.5933466,0.0
4400,Australia_NZ,2050,ref,d6,modern,3071628499.7171307,3075381194.5933466,0.9987797626899673
4401,Australia_NZ,2050,ref,d7,TradBio,3109467.022437925,3336318284.752198,0.0009320055093810924
4402,Australia_NZ,2050,ref,d7,coal,0.0,3336318284.752198,0.0
4403,Australia_NZ,2050,ref,d7,modern,3333208817.72976,3336318284.752198,0.9990679944906189
4404,Australia_NZ,2050,ref,d8,TradBio,2529266.4615696897,3622537996.4191008,0.0006982028798786607
4405,Australia_NZ,2050,ref,d8,coal,0.0,3622537996.4191008,0.0
4406,Australia_NZ,2050,ref,d8,modern,3620008729.957531,3622537996.4191008,0.9993017971201213
4407,Australia_NZ,2050,ref,d9,TradBio,2126800.20912579,3937342899.7291694,0.0005401612872661109
4408,Australia_NZ,2050,ref,d9,coal,0.0,3937342899.7291694,0.0
4409,Australia_NZ,2050,ref,d9,modern,3935216099.5200434,3937342899.7291694,0.9994598387127338
4410,Australia_NZ,2055,ndc,d1,TradBio,13354565.284836445,1333263796.9548492,0.010016446344180375
4411,Australia_NZ,2055,ndc,d1,coal,2422780.4455910004,1333263796.9548492,0.0018171801042858792
4412,Australia_NZ,2055,ndc,d1,modern,1317486451.2244217,1333263796.9548492,0.9881663735515337
4413,Australia_NZ,2055,ndc,d10,TradBio,1164733.0509209603,5270399552.046839,0.00022099520907643876
4414,Australia_NZ,2055,ndc,d10,coal,0.0,5270399552.046839,0.0
4415,Australia_NZ,2055,ndc,d10,modern,5269234818.995918,5270399552.046839,0.9997790047909236
4416,Australia_NZ,2055,ndc,d2,TradBio,8196878.559435852,2044568253.0604048,0.004009099988306276
4417,Australia_NZ,2055,ndc,d2,coal,1801443.6545830404,2044568253.0604048,0.0008810875606067715
4418,Australia_NZ,2055,ndc,d2,modern,2034569930.846386,2044568253.0604048,0.995109812451087
